sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,xoff,yoff,spatial_group,split
excess_00585,/home/work/data/change_detection/building/map-ortho/image/excess_00585.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00585.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00585.png,1024,1024,excess,3,176.767,52049,57242,6_6,train
excess_00586,/home/work/data/change_detection/building/map-ortho/image/excess_00586.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00586.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00586.png,1024,1024,excess,3,266.978,54033,65861,6_8,train
excess_00587,/home/work/data/change_detection/building/map-ortho/image/excess_00587.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00587.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00587.png,1024,1024,excess,3,160.677,66052,70426,8_8,train
excess_00588,/home/work/data/change_detection/building/map-ortho/image/excess_00588.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00588.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00588.png,1024,1024,excess,3,199.5,55533,75219,6_9,train
excess_00589,/home/work/data/change_detection/building/map-ortho/image/excess_00589.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00589.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00589.png,1024,1024,excess,3,175.569,56591,71364,6_8,train
excess_00590,/home/work/data/change_detection/building/map-ortho/image/excess_00590.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00590.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00590.png,1024,1024,excess,3,188.742,56077,70965,6_8,train
excess_00591,/home/work/data/change_detection/building/map-ortho/image/excess_00591.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00591.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00591.png,1024,1024,excess,3,203.102,56240,71142,6_8,train
excess_00592,/home/work/data/change_detection/building/map-ortho/image/excess_00592.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00592.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00592.png,1024,1024,excess,3,167.983,55310,70765,6_8,train
excess_00593,/home/work/data/change_detection/building/map-ortho/image/excess_00593.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00593.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00593.png,1024,1024,excess,3,65.878,73478,72184,8_8,train
excess_00594,/home/work/data/change_detection/building/map-ortho/image/excess_00594.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00594.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00594.png,1024,1024,excess,3,806.128,87801,62915,10_7,train
excess_00595,/home/work/data/change_detection/building/map-ortho/image/excess_00595.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00595.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00595.png,1024,1024,excess,3,188.667,86182,55556,10_6,train
excess_00596,/home/work/data/change_detection/building/map-ortho/image/excess_00596.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00596.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00596.png,1024,1024,excess,3,228.135,85292,61309,10_7,train
excess_00597,/home/work/data/change_detection/building/map-ortho/image/excess_00597.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00597.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00597.png,1024,1024,excess,3,143.214,84150,58154,10_7,train
excess_00598,/home/work/data/change_detection/building/map-ortho/image/excess_00598.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00598.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00598.png,1024,1024,excess,3,346.204,80846,66924,9_8,train
excess_00599,/home/work/data/change_detection/building/map-ortho/image/excess_00599.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00599.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00599.png,1024,1024,excess,3,63.552,78381,68256,9_8,train
excess_00600,/home/work/data/change_detection/building/map-ortho/image/excess_00600.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00600.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00600.png,1024,1024,excess,3,251.417,87587,61401,10_7,train
excess_00601,/home/work/data/change_detection/building/map-ortho/image/excess_00601.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00601.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00601.png,1024,1024,excess,3,201.57,86911,56370,10_6,train
excess_00602,/home/work/data/change_detection/building/map-ortho/image/excess_00602.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00602.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00602.png,1024,1024,excess,3,254.188,86758,61053,10_7,train
excess_00603,/home/work/data/change_detection/building/map-ortho/image/excess_00603.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00603.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00603.png,1024,1024,excess,3,276.153,73163,76273,8_9,train
excess_00604,/home/work/data/change_detection/building/map-ortho/image/excess_00604.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00604.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00604.png,1024,1024,excess,3,193.097,70901,74341,8_9,train
excess_00605,/home/work/data/change_detection/building/map-ortho/image/excess_00605.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00605.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00605.png,1024,1024,excess,3,481.125,72592,69589,8_8,train
excess_00606,/home/work/data/change_detection/building/map-ortho/image/excess_00606.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00606.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00606.png,1024,1024,excess,3,335.435,86831,55797,10_6,train
omission_00608,/home/work/data/change_detection/building/map-ortho/image/omission_00608.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00608.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00608.png,1024,1024,omission,2,277.65,32647,16317,3_1,train
omission_00609,/home/work/data/change_detection/building/map-ortho/image/omission_00609.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00609.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00609.png,1024,1024,omission,2,134.038,23794,23276,2_2,train
omission_00610,/home/work/data/change_detection/building/map-ortho/image/omission_00610.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00610.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00610.png,1024,1024,omission,2,1108.834,24862,22184,3_2,train
omission_00611,/home/work/data/change_detection/building/map-ortho/image/omission_00611.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00611.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00611.png,1024,1024,omission,2,1171.827,24984,22704,3_2,train
omission_00612,/home/work/data/change_detection/building/map-ortho/image/omission_00612.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00612.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00612.png,1024,1024,omission,2,125.349,24386,21383,2_2,train
omission_00613,/home/work/data/change_detection/building/map-ortho/image/omission_00613.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00613.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00613.png,1024,1024,omission,2,71.458,24921,21857,3_2,train
omission_00614,/home/work/data/change_detection/building/map-ortho/image/omission_00614.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00614.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00614.png,1024,1024,omission,2,465.774,24372,22044,2_2,train
omission_00615,/home/work/data/change_detection/building/map-ortho/image/omission_00615.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00615.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00615.png,1024,1024,omission,2,1045.019,24738,21670,3_2,train
omission_00616,/home/work/data/change_detection/building/map-ortho/image/omission_00616.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00616.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00616.png,1024,1024,omission,2,626.35,25035,23180,3_2,train
omission_00617,/home/work/data/change_detection/building/map-ortho/image/omission_00617.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00617.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00617.png,1024,1024,omission,2,1041.41,24200,23010,2_2,train
omission_00619,/home/work/data/change_detection/building/map-ortho/image/omission_00619.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00619.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00619.png,1024,1024,omission,2,665.547,23897,22623,2_2,train
omission_00620,/home/work/data/change_detection/building/map-ortho/image/omission_00620.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00620.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00620.png,1024,1024,omission,2,192.863,30504,26611,3_3,train
omission_00621,/home/work/data/change_detection/building/map-ortho/image/omission_00621.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00621.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00621.png,1024,1024,omission,2,76.509,30799,16640,3_2,train
omission_00622,/home/work/data/change_detection/building/map-ortho/image/omission_00622.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00622.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00622.png,1024,1024,omission,2,97.722,32021,28926,3_3,train
omission_00623,/home/work/data/change_detection/building/map-ortho/image/omission_00623.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00623.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00623.png,1024,1024,omission,2,705.344,32312,28993,3_3,train
omission_00624,/home/work/data/change_detection/building/map-ortho/image/omission_00624.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00624.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00624.png,1024,1024,omission,2,237.554,31995,19947,3_2,train
omission_00625,/home/work/data/change_detection/building/map-ortho/image/omission_00625.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00625.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00625.png,1024,1024,omission,2,130.056,31069,26695,3_3,train
omission_00626,/home/work/data/change_detection/building/map-ortho/image/omission_00626.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00626.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00626.png,1024,1024,omission,2,308.99,32109,29088,3_3,train
omission_00627,/home/work/data/change_detection/building/map-ortho/image/omission_00627.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00627.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00627.png,1024,1024,omission,2,173.485,32168,15739,3_1,train
omission_00628,/home/work/data/change_detection/building/map-ortho/image/omission_00628.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00628.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00628.png,1024,1024,omission,2,178.047,30355,17911,3_2,train
omission_00629,/home/work/data/change_detection/building/map-ortho/image/omission_00629.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00629.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00629.png,1024,1024,omission,2,363.555,30278,23215,3_2,train
omission_00630,/home/work/data/change_detection/building/map-ortho/image/omission_00630.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00630.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00630.png,1024,1024,omission,2,113.614,28327,17545,3_2,train
omission_00631,/home/work/data/change_detection/building/map-ortho/image/omission_00631.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00631.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00631.png,1024,1024,omission,2,505.765,30119,22854,3_2,train
omission_00632,/home/work/data/change_detection/building/map-ortho/image/omission_00632.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00632.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00632.png,1024,1024,omission,2,201.147,30065,23263,3_2,train
omission_00633,/home/work/data/change_detection/building/map-ortho/image/omission_00633.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00633.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00633.png,1024,1024,omission,2,99.886,28636,25711,3_3,train
omission_00634,/home/work/data/change_detection/building/map-ortho/image/omission_00634.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00634.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00634.png,1024,1024,omission,2,133.62,28351,18188,3_2,train
omission_00635,/home/work/data/change_detection/building/map-ortho/image/omission_00635.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00635.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00635.png,1024,1024,omission,2,194.961,28982,27380,3_3,train
omission_00636,/home/work/data/change_detection/building/map-ortho/image/omission_00636.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00636.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00636.png,1024,1024,omission,2,185.436,29212,24127,3_2,train
omission_00637,/home/work/data/change_detection/building/map-ortho/image/omission_00637.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00637.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00637.png,1024,1024,omission,2,115.709,29962,17761,3_2,train
omission_00638,/home/work/data/change_detection/building/map-ortho/image/omission_00638.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00638.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00638.png,1024,1024,omission,2,246.397,29819,18392,3_2,train
omission_00639,/home/work/data/change_detection/building/map-ortho/image/omission_00639.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00639.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00639.png,1024,1024,omission,2,131.699,31617,11378,3_1,train
omission_00640,/home/work/data/change_detection/building/map-ortho/image/omission_00640.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00640.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00640.png,1024,1024,omission,2,117.709,28519,25015,3_3,train
omission_00642,/home/work/data/change_detection/building/map-ortho/image/omission_00642.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00642.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00642.png,1024,1024,omission,2,124.439,45987,31926,5_3,train
omission_00643,/home/work/data/change_detection/building/map-ortho/image/omission_00643.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00643.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00643.png,1024,1024,omission,2,399.318,51204,9415,6_1,train
omission_00644,/home/work/data/change_detection/building/map-ortho/image/omission_00644.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00644.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00644.png,1024,1024,omission,2,251.264,51099,9573,6_1,train
omission_00645,/home/work/data/change_detection/building/map-ortho/image/omission_00645.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00645.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00645.png,1024,1024,omission,2,69.555,38091,8878,4_1,train
omission_00646,/home/work/data/change_detection/building/map-ortho/image/omission_00646.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00646.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00646.png,1024,1024,omission,2,1554.526,42160,31678,5_3,train
omission_00647,/home/work/data/change_detection/building/map-ortho/image/omission_00647.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00647.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00647.png,1024,1024,omission,2,880.001,42989,17142,5_2,train
omission_00648,/home/work/data/change_detection/building/map-ortho/image/omission_00648.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00648.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00648.png,1024,1024,omission,2,151.526,37588,27125,4_3,train
omission_00649,/home/work/data/change_detection/building/map-ortho/image/omission_00649.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00649.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00649.png,1024,1024,omission,2,197.4,37695,27177,4_3,train
omission_00650,/home/work/data/change_detection/building/map-ortho/image/omission_00650.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00650.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00650.png,1024,1024,omission,2,133.643,34735,31724,4_3,train
omission_00651,/home/work/data/change_detection/building/map-ortho/image/omission_00651.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00651.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00651.png,1024,1024,omission,2,136.214,41259,26635,5_3,train
omission_00652,/home/work/data/change_detection/building/map-ortho/image/omission_00652.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00652.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00652.png,1024,1024,omission,2,346.899,38665,22593,4_2,train
omission_00653,/home/work/data/change_detection/building/map-ortho/image/omission_00653.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00653.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00653.png,1024,1024,omission,2,119.125,37961,23339,4_2,train
omission_00654,/home/work/data/change_detection/building/map-ortho/image/omission_00654.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00654.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00654.png,1024,1024,omission,2,110.449,39275,26817,4_3,train
omission_00655,/home/work/data/change_detection/building/map-ortho/image/omission_00655.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00655.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00655.png,1024,1024,omission,2,182.236,40994,24743,5_3,train
omission_00656,/home/work/data/change_detection/building/map-ortho/image/omission_00656.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00656.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00656.png,1024,1024,omission,2,835.74,43028,17549,5_2,train
omission_00657,/home/work/data/change_detection/building/map-ortho/image/omission_00657.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00657.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00657.png,1024,1024,omission,2,113.911,39813,23939,4_2,train
omission_00658,/home/work/data/change_detection/building/map-ortho/image/omission_00658.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00658.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00658.png,1024,1024,omission,2,616.503,44370,22762,5_2,train
omission_00659,/home/work/data/change_detection/building/map-ortho/image/omission_00659.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00659.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00659.png,1024,1024,omission,2,125.368,45297,26552,5_3,train
omission_00660,/home/work/data/change_detection/building/map-ortho/image/omission_00660.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00660.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00660.png,1024,1024,omission,2,144.376,44339,19476,5_2,train
omission_00661,/home/work/data/change_detection/building/map-ortho/image/omission_00661.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00661.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00661.png,1024,1024,omission,2,136.815,39537,20395,4_2,train
omission_00662,/home/work/data/change_detection/building/map-ortho/image/omission_00662.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00662.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00662.png,1024,1024,omission,2,221.293,44730,30549,5_3,train
omission_00663,/home/work/data/change_detection/building/map-ortho/image/omission_00663.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00663.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00663.png,1024,1024,omission,2,182.668,37971,16936,4_2,train
omission_00664,/home/work/data/change_detection/building/map-ortho/image/omission_00664.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00664.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00664.png,1024,1024,omission,2,132.38,44068,26993,5_3,train
omission_00665,/home/work/data/change_detection/building/map-ortho/image/omission_00665.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00665.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00665.png,1024,1024,omission,2,161.685,45142,24797,5_3,train
omission_00666,/home/work/data/change_detection/building/map-ortho/image/omission_00666.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00666.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00666.png,1024,1024,omission,2,444.946,45249,27272,5_3,train
omission_00667,/home/work/data/change_detection/building/map-ortho/image/omission_00667.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00667.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00667.png,1024,1024,omission,2,534.576,40450,24998,4_3,train
omission_00668,/home/work/data/change_detection/building/map-ortho/image/omission_00668.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00668.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00668.png,1024,1024,omission,2,307.585,44434,22923,5_2,train
omission_00669,/home/work/data/change_detection/building/map-ortho/image/omission_00669.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00669.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00669.png,1024,1024,omission,2,207.36,47919,22524,5_2,train
omission_00670,/home/work/data/change_detection/building/map-ortho/image/omission_00670.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00670.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00670.png,1024,1024,omission,2,383.266,38185,12843,4_1,train
omission_00671,/home/work/data/change_detection/building/map-ortho/image/omission_00671.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00671.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00671.png,1024,1024,omission,2,93.712,45636,11059,5_1,train
omission_00672,/home/work/data/change_detection/building/map-ortho/image/omission_00672.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00672.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00672.png,1024,1024,omission,2,52.735,41169,16356,5_1,train
omission_00673,/home/work/data/change_detection/building/map-ortho/image/omission_00673.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00673.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00673.png,1024,1024,omission,2,254.762,45384,16350,5_1,train
omission_00674,/home/work/data/change_detection/building/map-ortho/image/omission_00674.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00674.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00674.png,1024,1024,omission,2,85.758,42526,14668,5_1,train
omission_00675,/home/work/data/change_detection/building/map-ortho/image/omission_00675.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00675.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00675.png,1024,1024,omission,2,134.732,37922,10151,4_1,train
omission_00676,/home/work/data/change_detection/building/map-ortho/image/omission_00676.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00676.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00676.png,1024,1024,omission,2,210.944,47829,14977,5_1,train
omission_00677,/home/work/data/change_detection/building/map-ortho/image/omission_00677.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00677.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00677.png,1024,1024,omission,2,200.946,47726,14918,5_1,train
omission_00678,/home/work/data/change_detection/building/map-ortho/image/omission_00678.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00678.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00678.png,1024,1024,omission,2,106.13,46090,11530,5_1,train
omission_00679,/home/work/data/change_detection/building/map-ortho/image/omission_00679.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00679.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00679.png,1024,1024,omission,2,112.197,38810,26626,4_3,train
omission_00680,/home/work/data/change_detection/building/map-ortho/image/omission_00680.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00680.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00680.png,1024,1024,omission,2,109.275,44822,18399,5_2,train
omission_00681,/home/work/data/change_detection/building/map-ortho/image/omission_00681.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00681.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00681.png,1024,1024,omission,2,197.601,42995,20610,5_2,train
omission_00682,/home/work/data/change_detection/building/map-ortho/image/omission_00682.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00682.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00682.png,1024,1024,omission,2,230.692,42982,20738,5_2,train
omission_00683,/home/work/data/change_detection/building/map-ortho/image/omission_00683.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00683.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00683.png,1024,1024,omission,2,93.566,45606,11188,5_1,train
omission_00684,/home/work/data/change_detection/building/map-ortho/image/omission_00684.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00684.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00684.png,1024,1024,omission,2,124.019,43515,14004,5_1,train
omission_00685,/home/work/data/change_detection/building/map-ortho/image/omission_00685.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00685.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00685.png,1024,1024,omission,2,175.638,44195,11252,5_1,train
omission_00686,/home/work/data/change_detection/building/map-ortho/image/omission_00686.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00686.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00686.png,1024,1024,omission,2,121.203,41173,16263,5_1,train
omission_00687,/home/work/data/change_detection/building/map-ortho/image/omission_00687.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00687.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00687.png,1024,1024,omission,2,118.041,47320,12015,5_1,train
omission_00688,/home/work/data/change_detection/building/map-ortho/image/omission_00688.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00688.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00688.png,1024,1024,omission,2,116.272,43451,13799,5_1,train
omission_00689,/home/work/data/change_detection/building/map-ortho/image/omission_00689.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00689.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00689.png,1024,1024,omission,2,169.947,43986,10797,5_1,train
omission_00690,/home/work/data/change_detection/building/map-ortho/image/omission_00690.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00690.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00690.png,1024,1024,omission,2,209.886,40116,22170,4_2,train
omission_00691,/home/work/data/change_detection/building/map-ortho/image/omission_00691.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00691.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00691.png,1024,1024,omission,2,117.67,38881,20658,4_2,train
omission_00692,/home/work/data/change_detection/building/map-ortho/image/omission_00692.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00692.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00692.png,1024,1024,omission,2,75.951,38266,10316,4_1,train
